miRNA, drug
hsa-mir-923,11450633
hsa-mir-923,11476460
hsa-mir-923,11511120
hsa-mir-923,11519070
hsa-mir-923,11561674
hsa-mir-923,11567473
hsa-mir-923,11625818
hsa-mir-923,11626560
hsa-mir-923,11671467
hsa-mir-923,11707110
hsa-mir-923,11953884
hsa-mir-923,11965427
hsa-mir-923,11967809
hsa-mir-923,11979494
hsa-mir-923,11993702
hsa-mir-923,12881464
hsa-mir-923,15951529
hsa-mir-923,16076883
hsa-mir-923,16089915
hsa-mir-923,16129675
hsa-mir-923,16129681
hsa-mir-923,16133751
hsa-mir-923,16134395
hsa-mir-923,16136245
hsa-mir-923,16136912
hsa-mir-923,16197727
hsa-mir-923,16220172
hsa-mir-923,16222096
hsa-mir-923,16401639
hsa-mir-923,16678941
hsa-mir-923,16684434
hsa-mir-923,19371515
hsa-mir-923,20054914
hsa-mir-923,21302490
hsa-mir-923,23724530
hsa-mir-923,23724781
hsa-mir-923,23724878
hsa-mir-923,24795069
hsa-mir-923,24812758
hsa-mir-923,24821094
hsa-mir-923,24826799
hsa-mir-923,24872560
hsa-mir-923,24873435
hsa-mir-923,24965990
hsa-mir-923,25025298
hsa-mir-923,25074470
hsa-mir-923,25077405
hsa-mir-923,25137844
hsa-mir-923,25141092
hsa-mir-923,25145656
hsa-mir-923,25151504
hsa-mir-923,25183872
hsa-mir-923,42613186
hsa-mir-923,44129647
hsa-mir-923,44205240
hsa-mir-923,44424639
hsa-mir-923,44462760
hsa-mir-923,44603531
hsa-mir-923,44631912
hsa-mir-923,44814423
hsa-mir-923,45266800
hsa-mir-923,45375808
hsa-mir-923,46199646
hsa-mir-923,46220502
hsa-mir-923,49803313
hsa-mir-923,49806720
hsa-mir-923,49843517
hsa-mir-923,49846579
hsa-mir-923,49852292
hsa-mir-923,50905713
hsa-mir-923,50922675
hsa-mir-923,51039094
hsa-mir-923,51049968
hsa-mir-923,52938427
hsa-mir-923,53234134
hsa-mir-923,53461739
hsa-mir-923,54671008
hsa-mir-923,54671203
hsa-mir-923,54675769
hsa-mir-923,54675776
hsa-mir-923,54675779
hsa-mir-923,54675783
hsa-mir-923,54675785
hsa-mir-923,54676228
hsa-mir-923,54676537
hsa-mir-923,54677470
hsa-mir-923,54677971
hsa-mir-923,54677972
hsa-mir-923,54680690
hsa-mir-923,54681908
hsa-mir-923,54682461
hsa-mir-923,54682938
hsa-mir-923,54686904
hsa-mir-923,54690031
hsa-mir-923,54697325
hsa-mir-923,54707177
hsa-mir-923,54713659
hsa-mir-923,54726191
hsa-mir-923,54726192
hsa-mir-923,54732242
hsa-mir-923,54767916
hsa-mir-923,56640146
hsa-mir-923,56649450
hsa-mir-923,56927674
hsa-mir-923,56927879
hsa-mir-923,56944144
hsa-mir-923,56959087
hsa-mir-923,57327016
hsa-mir-923,57379345
hsa-mir-923,58031952
hsa-mir-923,58460047
hsa-mir-923,66558664
hsa-mir-923,66828839
hsa-mir-923,67171867
hsa-mir-923,67505836
hsa-mir-923,67683363
hsa-mir-923,68165256
hsa-mir-923,68498031
hsa-mir-923,70678542
hsa-mir-923,70678590
hsa-mir-923,70678896
hsa-mir-923,70788951
hsa-mir-923,70789197
hsa-mir-923,71226662
hsa-mir-923,71306319
hsa-mir-923,71496458
hsa-mir-923,71587953
hsa-mir-923,71661251
hsa-mir-923,71731823
hsa-mir-923,73425383
hsa-mir-923,76968835
hsa-mir-923,89921642
hsa-mir-923,90311989
hsa-mir-923,91663255
hsa-mir-923,131704315
hsa-mir-923,131704321
hsa-mir-923,131704328
hsa-mir-92a,119
hsa-mir-92a,176
hsa-mir-92a,190
hsa-mir-92a,281
hsa-mir-92a,305
hsa-mir-92a,311
hsa-mir-92a,338
hsa-mir-92a,444
hsa-mir-92a,564
hsa-mir-92a,586
hsa-mir-92a,598
hsa-mir-92a,612
hsa-mir-92a,727
hsa-mir-92a,750
hsa-mir-92a,753
hsa-mir-92a,757
hsa-mir-92a,774
hsa-mir-92a,807
hsa-mir-92a,896
hsa-mir-92a,936
hsa-mir-92a,938
hsa-mir-92a,946
hsa-mir-92a,977
hsa-mir-92a,988
hsa-mir-92a,1030
hsa-mir-92a,1031
hsa-mir-92a,1032
hsa-mir-92a,1051
hsa-mir-92a,1054
hsa-mir-92a,1060
hsa-mir-92a,1110
hsa-mir-92a,1130
hsa-mir-92a,1207
hsa-mir-92a,1674
hsa-mir-92a,1676
hsa-mir-92a,1727
hsa-mir-92a,1775
hsa-mir-92a,1935
hsa-mir-92a,1978
hsa-mir-92a,1983
hsa-mir-92a,1986
hsa-mir-92a,1989
hsa-mir-92a,1993
hsa-mir-92a,2082
hsa-mir-92a,2083
hsa-mir-92a,2088
hsa-mir-92a,2092
hsa-mir-92a,2118
hsa-mir-92a,2130
hsa-mir-92a,2131
hsa-mir-92a,2132
hsa-mir-92a,2140
hsa-mir-92a,2141
hsa-mir-92a,2145
hsa-mir-92a,2148
hsa-mir-92a,2153
hsa-mir-92a,2157
hsa-mir-92a,2159
hsa-mir-92a,2160
hsa-mir-92a,2161
hsa-mir-92a,2162
hsa-mir-92a,2164
hsa-mir-92a,2165
hsa-mir-92a,2170
hsa-mir-92a,2179
hsa-mir-92a,2187
hsa-mir-92a,2194
hsa-mir-92a,2197
hsa-mir-92a,2200
hsa-mir-92a,2202
hsa-mir-92a,2206
hsa-mir-92a,2216
hsa-mir-92a,2236
hsa-mir-92a,2244
hsa-mir-92a,2247
hsa-mir-92a,2249
hsa-mir-92a,2265
hsa-mir-92a,2267
hsa-mir-92a,2284
hsa-mir-92a,2315
hsa-mir-92a,2335
hsa-mir-92a,2337
hsa-mir-92a,2343
hsa-mir-92a,2345
hsa-mir-92a,2350
hsa-mir-92a,2365
hsa-mir-92a,2370
hsa-mir-92a,2378
hsa-mir-92a,2381
hsa-mir-92a,2391
hsa-mir-92a,2406
hsa-mir-92a,2431
hsa-mir-92a,2435
hsa-mir-92a,2441
hsa-mir-92a,2442
hsa-mir-92a,2444
hsa-mir-92a,2448
hsa-mir-92a,2471
hsa-mir-92a,2474
hsa-mir-92a,2477
hsa-mir-92a,2478
hsa-mir-92a,2479
hsa-mir-92a,2481
hsa-mir-92a,2482
hsa-mir-92a,2484
hsa-mir-92a,2519
hsa-mir-92a,2520
hsa-mir-92a,2528
hsa-mir-92a,2554
hsa-mir-92a,2562
hsa-mir-92a,2564
hsa-mir-92a,2576
hsa-mir-92a,2581
hsa-mir-92a,2583
hsa-mir-92a,2585
hsa-mir-92a,2663
hsa-mir-92a,2678
hsa-mir-92a,2681
hsa-mir-92a,2682
hsa-mir-92a,2683
hsa-mir-92a,2712
hsa-mir-92a,2717
hsa-mir-92a,2719
hsa-mir-92a,2720
hsa-mir-92a,2722
hsa-mir-92a,2723
hsa-mir-92a,2725
hsa-mir-92a,2726
hsa-mir-92a,2727
hsa-mir-92a,2732
hsa-mir-92a,2733
hsa-mir-92a,2749
hsa-mir-92a,2754
hsa-mir-92a,2761
hsa-mir-92a,2762
hsa-mir-92a,2771
hsa-mir-92a,2783
hsa-mir-92a,2784
hsa-mir-92a,2788
hsa-mir-92a,2789
hsa-mir-92a,2795
hsa-mir-92a,2800
hsa-mir-92a,2801
hsa-mir-92a,2802
hsa-mir-92a,2803
hsa-mir-92a,2809
hsa-mir-92a,2811
hsa-mir-92a,2812
hsa-mir-92a,2833
hsa-mir-92a,2882
hsa-mir-92a,2883
hsa-mir-92a,2893
hsa-mir-92a,2895
hsa-mir-92a,2904
hsa-mir-92a,2905
hsa-mir-92a,2907
hsa-mir-92a,2910
hsa-mir-92a,2911
hsa-mir-92a,2913
hsa-mir-92a,2950
hsa-mir-92a,2955
hsa-mir-92a,2966
hsa-mir-92a,2968
hsa-mir-92a,2972
hsa-mir-92a,2973
hsa-mir-92a,2993
hsa-mir-92a,3009
hsa-mir-92a,3016
hsa-mir-92a,3019
hsa-mir-92a,3025
hsa-mir-92a,3033
hsa-mir-92a,3038
hsa-mir-92a,3055
hsa-mir-92a,3059
hsa-mir-92a,3071
hsa-mir-92a,3089
hsa-mir-92a,3100
hsa-mir-92a,3105
hsa-mir-92a,3108
hsa-mir-92a,3114
hsa-mir-92a,3149
hsa-mir-92a,3151
hsa-mir-92a,3152
hsa-mir-92a,3156
hsa-mir-92a,3157
hsa-mir-92a,3162
hsa-mir-92a,3168
hsa-mir-92a,3180
hsa-mir-92a,3182
hsa-mir-92a,3191
hsa-mir-92a,3198
hsa-mir-92a,3202
hsa-mir-92a,3219
hsa-mir-92a,3241
hsa-mir-92a,3261
hsa-mir-92a,3278
hsa-mir-92a,3284
hsa-mir-92a,3291
hsa-mir-92a,3292
hsa-mir-92a,3305
hsa-mir-92a,3306
hsa-mir-92a,3324
hsa-mir-92a,3325
hsa-mir-92a,3331
hsa-mir-92a,3333
hsa-mir-92a,3335
hsa-mir-92a,3337
hsa-mir-92a,3339
hsa-mir-92a,3341
hsa-mir-92a,3345
hsa-mir-92a,3348
hsa-mir-92a,3354
hsa-mir-92a,3356
hsa-mir-92a,3365
hsa-mir-92a,3366
hsa-mir-92a,3371
hsa-mir-92a,3372
hsa-mir-92a,3380
hsa-mir-92a,3385
hsa-mir-92a,3393
hsa-mir-92a,3394
hsa-mir-92a,3396
hsa-mir-92a,3397
hsa-mir-92a,3404
hsa-mir-92a,3406
hsa-mir-92a,3410
hsa-mir-92a,3440
hsa-mir-92a,3467
hsa-mir-92a,3468
hsa-mir-92a,3475
hsa-mir-92a,3476
hsa-mir-92a,3478
hsa-mir-92a,3487
hsa-mir-92a,3488
hsa-mir-92a,3496
hsa-mir-92a,3516
hsa-mir-92a,3517
hsa-mir-92a,3518
hsa-mir-92a,3559
hsa-mir-92a,3561
hsa-mir-92a,3598
hsa-mir-92a,3601
hsa-mir-92a,3607
hsa-mir-92a,3637
hsa-mir-92a,3639
hsa-mir-92a,3647
hsa-mir-92a,3658
hsa-mir-92a,3672
hsa-mir-92a,3690
hsa-mir-92a,3696
hsa-mir-92a,3698
hsa-mir-92a,3702
hsa-mir-92a,3720
hsa-mir-92a,3724
hsa-mir-92a,3728
hsa-mir-92a,3730
hsa-mir-92a,3731
hsa-mir-92a,3735
hsa-mir-92a,3736
hsa-mir-92a,3737
hsa-mir-92a,3739
hsa-mir-92a,3741
hsa-mir-92a,3742
hsa-mir-92a,3743
hsa-mir-92a,3749
hsa-mir-92a,3759
hsa-mir-92a,3762
hsa-mir-92a,3763
hsa-mir-92a,3775
hsa-mir-92a,3776
hsa-mir-92a,3784
hsa-mir-92a,3821
hsa-mir-92a,3823
hsa-mir-92a,3825
hsa-mir-92a,3826
hsa-mir-92a,3827
hsa-mir-92a,3830
hsa-mir-92a,3869
hsa-mir-92a,3878
hsa-mir-92a,3883
hsa-mir-92a,3899
hsa-mir-92a,3950
hsa-mir-92a,3955
hsa-mir-92a,3957
hsa-mir-92a,3958
hsa-mir-92a,3961
hsa-mir-92a,3964
hsa-mir-92a,3965
hsa-mir-92a,3998
hsa-mir-92a,4004
hsa-mir-92a,4008
hsa-mir-92a,4011
hsa-mir-92a,4020
hsa-mir-92a,4021
hsa-mir-92a,4030
hsa-mir-92a,4032
hsa-mir-92a,4034
hsa-mir-92a,4037
hsa-mir-92a,4044
hsa-mir-92a,4046
hsa-mir-92a,4054
hsa-mir-92a,4055
hsa-mir-92a,4057
hsa-mir-92a,4058
hsa-mir-92a,4060
hsa-mir-92a,4062
hsa-mir-92a,4075
hsa-mir-92a,4078
hsa-mir-92a,4097
hsa-mir-92a,4100
hsa-mir-92a,4101
hsa-mir-92a,4107
hsa-mir-92a,4114
hsa-mir-92a,4116
hsa-mir-92a,4133
hsa-mir-92a,4162
hsa-mir-92a,4170
hsa-mir-92a,4171
hsa-mir-92a,4173
hsa-mir-92a,4174
hsa-mir-92a,4178
hsa-mir-92a,4184
hsa-mir-92a,4189
hsa-mir-92a,4192
hsa-mir-92a,4195
hsa-mir-92a,4197
hsa-mir-92a,4199
hsa-mir-92a,4201
hsa-mir-92a,4205
hsa-mir-92a,4211
hsa-mir-92a,4235
hsa-mir-92a,4236
hsa-mir-92a,4260
hsa-mir-92a,4409
hsa-mir-92a,4421
hsa-mir-92a,4440
hsa-mir-92a,4449
hsa-mir-92a,4450
hsa-mir-92a,4456
hsa-mir-92a,4472
hsa-mir-92a,4474
hsa-mir-92a,4477
hsa-mir-92a,4485
hsa-mir-92a,4493
hsa-mir-92a,4494
hsa-mir-92a,4495
hsa-mir-92a,4497
hsa-mir-92a,4499
hsa-mir-92a,4506
hsa-mir-92a,4507
hsa-mir-92a,4528
hsa-mir-92a,4539
hsa-mir-92a,4543
hsa-mir-92a,4567
hsa-mir-92a,4594
hsa-mir-92a,4601
hsa-mir-92a,4604
hsa-mir-92a,4612
hsa-mir-92a,4614
hsa-mir-92a,4615
hsa-mir-92a,4616
hsa-mir-92a,4619
hsa-mir-92a,4621
hsa-mir-92a,4631
hsa-mir-92a,4632
hsa-mir-92a,4633
hsa-mir-92a,4634
hsa-mir-92a,4636
hsa-mir-92a,4641
hsa-mir-92a,4642
hsa-mir-92a,4649
hsa-mir-92a,4674
hsa-mir-92a,4679
hsa-mir-92a,4680
hsa-mir-92a,4688
hsa-mir-92a,4723
hsa-mir-92a,4737
hsa-mir-92a,4740
hsa-mir-92a,4744
hsa-mir-92a,4746
hsa-mir-92a,4747
hsa-mir-92a,4748
hsa-mir-92a,4753
hsa-mir-92a,4760
hsa-mir-92a,4761
hsa-mir-92a,4762
hsa-mir-92a,4763
hsa-mir-92a,4768
hsa-mir-92a,4781
hsa-mir-92a,4810
hsa-mir-92a,4828
hsa-mir-92a,4829
hsa-mir-92a,4845
hsa-mir-92a,4849
hsa-mir-92a,4870
hsa-mir-92a,4883
hsa-mir-92a,4886
hsa-mir-92a,4890
hsa-mir-92a,4891
hsa-mir-92a,4893
hsa-mir-92a,4906
hsa-mir-92a,4908
hsa-mir-92a,4909
hsa-mir-92a,4911
hsa-mir-92a,4912
hsa-mir-92a,4913
hsa-mir-92a,4914
hsa-mir-92a,4915
hsa-mir-92a,4917
hsa-mir-92a,4919
hsa-mir-92a,4923
hsa-mir-92a,4926
hsa-mir-92a,4927
hsa-mir-92a,4932
hsa-mir-92a,4934
hsa-mir-92a,4935
hsa-mir-92a,4940
hsa-mir-92a,4942
hsa-mir-92a,4943
hsa-mir-92a,4946
hsa-mir-92a,4976
hsa-mir-92a,4992
hsa-mir-92a,4993
hsa-mir-92a,4999
hsa-mir-92a,5002
hsa-mir-92a,5029
hsa-mir-92a,5035
hsa-mir-92a,5042
hsa-mir-92a,5070
hsa-mir-92a,5071
hsa-mir-92a,5078
hsa-mir-92a,5090
hsa-mir-92a,5095
hsa-mir-92a,5147
hsa-mir-92a,5152
hsa-mir-92a,5161
hsa-mir-92a,5193
hsa-mir-92a,5206
hsa-mir-92a,5210
hsa-mir-92a,5215
hsa-mir-92a,5241
hsa-mir-92a,5243
hsa-mir-92a,5245
hsa-mir-92a,5253
hsa-mir-92a,5291
hsa-mir-92a,5311
hsa-mir-92a,5314
hsa-mir-92a,5318
hsa-mir-92a,5322
hsa-mir-92a,5323
hsa-mir-92a,5325
hsa-mir-92a,5327
hsa-mir-92a,5328
hsa-mir-92a,5329
hsa-mir-92a,5333
hsa-mir-92a,5335
hsa-mir-92a,5336
hsa-mir-92a,5340
hsa-mir-92a,5342
hsa-mir-92a,5344
hsa-mir-92a,5351
hsa-mir-92a,5355
hsa-mir-92a,5356
hsa-mir-92a,5358
hsa-mir-92a,5359
hsa-mir-92a,5381
hsa-mir-92a,5386
hsa-mir-92a,5391
hsa-mir-92a,5401
hsa-mir-92a,5403
hsa-mir-92a,5405
hsa-mir-92a,5411
hsa-mir-92a,5419
hsa-mir-92a,5426
hsa-mir-92a,5430
hsa-mir-92a,5431
hsa-mir-92a,5440
hsa-mir-92a,5452
hsa-mir-92a,5453
hsa-mir-92a,5456
hsa-mir-92a,5457
hsa-mir-92a,5468
hsa-mir-92a,5472
hsa-mir-92a,5479
hsa-mir-92a,5482
hsa-mir-92a,5483
hsa-mir-92a,5487
hsa-mir-92a,5503
hsa-mir-92a,5504
hsa-mir-92a,5505
hsa-mir-92a,5509
hsa-mir-92a,5510
hsa-mir-92a,5530
hsa-mir-92a,5533
hsa-mir-92a,5546
hsa-mir-92a,5556
hsa-mir-92a,5560
hsa-mir-92a,5566
hsa-mir-92a,5568
hsa-mir-92a,5572
hsa-mir-92a,5573
hsa-mir-92a,5574
hsa-mir-92a,5576
hsa-mir-92a,5577
hsa-mir-92a,5578
hsa-mir-92a,5583
hsa-mir-92a,5584
hsa-mir-92a,5585
hsa-mir-92a,5587
hsa-mir-92a,5591
hsa-mir-92a,5593
hsa-mir-92a,5611
hsa-mir-92a,5625
hsa-mir-92a,5641
hsa-mir-92a,5656
hsa-mir-92a,5665
hsa-mir-92a,5709
hsa-mir-92a,5719
hsa-mir-92a,5732
hsa-mir-92a,5734
hsa-mir-92a,5736
hsa-mir-92a,5749
hsa-mir-92a,5756
hsa-mir-92a,5775
hsa-mir-92a,5794
hsa-mir-92a,5819
hsa-mir-92a,5850
hsa-mir-92a,5852
hsa-mir-92a,5870
hsa-mir-92a,5904
hsa-mir-92a,5905
hsa-mir-92a,5910
hsa-mir-92a,5920
hsa-mir-92a,5936
hsa-mir-92a,5939
hsa-mir-92a,5943
hsa-mir-92a,5944
hsa-mir-92a,5959
hsa-mir-92a,5960
hsa-mir-92a,5961
hsa-mir-92a,5962
hsa-mir-92a,5966
hsa-mir-92a,5983
hsa-mir-92a,5988
hsa-mir-92a,5991
hsa-mir-92a,6000
hsa-mir-92a,6001
hsa-mir-92a,6005
hsa-mir-92a,6009
hsa-mir-92a,6018
hsa-mir-92a,6032
hsa-mir-92a,6037
hsa-mir-92a,6041
hsa-mir-92a,6049
hsa-mir-92a,6082
hsa-mir-92a,6083
hsa-mir-92a,6099
hsa-mir-92a,6104
hsa-mir-92a,6109
hsa-mir-92a,6116
hsa-mir-92a,6137
hsa-mir-92a,6140
hsa-mir-92a,6172
hsa-mir-92a,6194
hsa-mir-92a,6224
hsa-mir-92a,6234
hsa-mir-92a,6249
hsa-mir-92a,6253
hsa-mir-92a,6256
hsa-mir-92a,6262
hsa-mir-92a,6267
hsa-mir-92a,6287
hsa-mir-92a,6288
hsa-mir-92a,6291
hsa-mir-92a,6305
hsa-mir-92a,6307
hsa-mir-92a,6337
hsa-mir-92a,6432
hsa-mir-92a,6446
hsa-mir-92a,6469
hsa-mir-92a,6473
hsa-mir-92a,6597
hsa-mir-92a,6646
hsa-mir-92a,6662
hsa-mir-92a,6674
hsa-mir-92a,6675
hsa-mir-92a,6726
hsa-mir-92a,6729
hsa-mir-92a,6834
hsa-mir-92a,6839
hsa-mir-92a,6843
hsa-mir-92a,6869
hsa-mir-92a,6880
hsa-mir-92a,6883
hsa-mir-92a,6989
hsa-mir-92a,7027
hsa-mir-92a,7028
hsa-mir-92a,7029
hsa-mir-92a,7099
hsa-mir-92a,7114
hsa-mir-92a,7151
hsa-mir-92a,7187
hsa-mir-92a,7339
hsa-mir-92a,7405
hsa-mir-92a,7547
hsa-mir-92a,7558
hsa-mir-92a,7697
hsa-mir-92a,7699
hsa-mir-92a,8271
hsa-mir-92a,8275
hsa-mir-92a,8280
hsa-mir-92a,8361
hsa-mir-92a,8378
hsa-mir-92a,8555
hsa-mir-92a,8556
hsa-mir-92a,8612
hsa-mir-92a,8730
hsa-mir-92a,8759
hsa-mir-92a,8944
hsa-mir-92a,9034
hsa-mir-92a,9046
hsa-mir-92a,9047
hsa-mir-92a,9064
hsa-mir-92a,9290
hsa-mir-92a,9291
hsa-mir-92a,9294
hsa-mir-92a,9299
hsa-mir-92a,9331
hsa-mir-92a,9403
hsa-mir-92a,9433
hsa-mir-92a,9458
hsa-mir-92a,9565
hsa-mir-92a,9638
hsa-mir-92a,9801
hsa-mir-92a,9913
hsa-mir-92a,10026
hsa-mir-92a,10090
hsa-mir-92a,10100
hsa-mir-92a,10133
hsa-mir-92a,10188
hsa-mir-92a,10548
hsa-mir-92a,10680
hsa-mir-92a,10690
hsa-mir-92a,10692
hsa-mir-92a,10767
hsa-mir-92a,10770
hsa-mir-92a,10917
hsa-mir-92a,11291
hsa-mir-92a,11333
hsa-mir-92a,12449
hsa-mir-92a,12555
hsa-mir-92a,12560
hsa-mir-92a,12620
hsa-mir-92a,12967
hsa-mir-92a,13090
hsa-mir-92a,13091
hsa-mir-92a,13092
hsa-mir-92a,13096
hsa-mir-92a,13097
hsa-mir-92a,13129
hsa-mir-92a,13136
hsa-mir-92a,13144
hsa-mir-92a,13314
hsa-mir-92a,13344
hsa-mir-92a,13505
hsa-mir-92a,13791
hsa-mir-92a,14052
hsa-mir-92a,14677
hsa-mir-92a,14792
hsa-mir-92a,14806
hsa-mir-92a,14866
hsa-mir-92a,14985
hsa-mir-92a,15130
hsa-mir-92a,15459
hsa-mir-92a,15541
hsa-mir-92a,15664
hsa-mir-92a,16078
hsa-mir-92a,16362
hsa-mir-92a,16363
hsa-mir-92a,16490
hsa-mir-92a,16666
hsa-mir-92a,16850
hsa-mir-92a,16958
hsa-mir-92a,16960
hsa-mir-92a,17134
hsa-mir-92a,17676
hsa-mir-92a,18283
hsa-mir-92a,18465
hsa-mir-92a,19003
hsa-mir-92a,19649
hsa-mir-92a,19861
hsa-mir-92a,20279
hsa-mir-92a,20313
hsa-mir-92a,20824
hsa-mir-92a,21223
hsa-mir-92a,21233
hsa-mir-92a,21307
hsa-mir-92a,21704
hsa-mir-92a,21772
hsa-mir-92a,21855
hsa-mir-92a,22660
hsa-mir-92a,23576
hsa-mir-92a,23897
hsa-mir-92a,24012
hsa-mir-92a,24066
hsa-mir-92a,24199
hsa-mir-92a,24244
hsa-mir-92a,24478
hsa-mir-92a,24642
hsa-mir-92a,24759
hsa-mir-92a,24763
hsa-mir-92a,25213
hsa-mir-92a,25419
hsa-mir-92a,26248
hsa-mir-92a,26757
hsa-mir-92a,26879
hsa-mir-92a,26934
hsa-mir-92a,26987
hsa-mir-92a,27400
hsa-mir-92a,27661
hsa-mir-92a,27901
hsa-mir-92a,28417
hsa-mir-92a,28689
hsa-mir-92a,29327
hsa-mir-92a,29566
hsa-mir-92a,30487
hsa-mir-92a,30541
hsa-mir-92a,30668
hsa-mir-92a,30951
hsa-mir-92a,31072
hsa-mir-92a,31203
hsa-mir-92a,31236
hsa-mir-92a,31264
hsa-mir-92a,31477
hsa-mir-92a,31593
hsa-mir-92a,31640
hsa-mir-92a,32170
hsa-mir-92a,33032
hsa-mir-92a,33042
hsa-mir-92a,33613
hsa-mir-92a,33624
hsa-mir-92a,33625
hsa-mir-92a,33741
hsa-mir-92a,33887
hsa-mir-92a,33919
hsa-mir-92a,34312
hsa-mir-92a,34328
hsa-mir-92a,34359
hsa-mir-92a,34633
hsa-mir-92a,35370
hsa-mir-92a,36294
hsa-mir-92a,36811
hsa-mir-92a,37393
hsa-mir-92a,37464
hsa-mir-92a,37497
hsa-mir-92a,37542
hsa-mir-92a,37720
hsa-mir-92a,37768
hsa-mir-92a,38853
hsa-mir-92a,38945
hsa-mir-92a,39042
hsa-mir-92a,39147
hsa-mir-92a,39468
hsa-mir-92a,39912
hsa-mir-92a,39941
hsa-mir-92a,40326
hsa-mir-92a,40632
hsa-mir-92a,40704
hsa-mir-92a,41684
hsa-mir-92a,41693
hsa-mir-92a,41781
hsa-mir-92a,41987
hsa-mir-92a,42113
hsa-mir-92a,44093
hsa-mir-92a,44564
hsa-mir-92a,47320
hsa-mir-92a,47472
hsa-mir-92a,47811
hsa-mir-92a,48041
hsa-mir-92a,50108
hsa-mir-92a,50192
hsa-mir-92a,51081
hsa-mir-92a,51263
hsa-mir-92a,51634
hsa-mir-92a,52195
hsa-mir-92a,53708
hsa-mir-92a,54385
hsa-mir-92a,54477
hsa-mir-92a,54841
hsa-mir-92a,54892
hsa-mir-92a,55245
hsa-mir-92a,55466
hsa-mir-92a,55891
hsa-mir-92a,56330
hsa-mir-92a,56339
hsa-mir-92a,56959
hsa-mir-92a,57363
hsa-mir-92a,57469
hsa-mir-92a,57697
hsa-mir-92a,59768
hsa-mir-92a,60149
hsa-mir-92a,60164
hsa-mir-92a,60490
hsa-mir-92a,60606
hsa-mir-92a,60613
hsa-mir-92a,60648
hsa-mir-92a,60726
hsa-mir-92a,60753
hsa-mir-92a,60789
hsa-mir-92a,60795
hsa-mir-92a,60815
hsa-mir-92a,60825
hsa-mir-92a,60835
hsa-mir-92a,60846
hsa-mir-92a,60854
hsa-mir-92a,60855
hsa-mir-92a,60857
hsa-mir-92a,60860
hsa-mir-92a,60871
hsa-mir-92a,60877
hsa-mir-92a,60937
hsa-mir-92a,60947
hsa-mir-92a,60961
hsa-mir-92a,62358
hsa-mir-92a,62816
hsa-mir-92a,62859
hsa-mir-92a,62867
hsa-mir-92a,62886
hsa-mir-92a,64139
hsa-mir-92a,64143
hsa-mir-92a,64929
hsa-mir-92a,65015
hsa-mir-92a,65016
hsa-mir-92a,65028
hsa-mir-92a,65079
hsa-mir-92a,65359
hsa-mir-92a,65430
hsa-mir-92a,65492
hsa-mir-92a,65628
hsa-mir-92a,65632
hsa-mir-92a,65720
hsa-mir-92a,65833
hsa-mir-92a,65863
hsa-mir-92a,65866
hsa-mir-92a,65906
hsa-mir-92a,65981
hsa-mir-92a,65985
hsa-mir-92a,66265
hsa-mir-92a,66348
hsa-mir-92a,66377
hsa-mir-92a,67678
hsa-mir-92a,68030
hsa-mir-92a,68310
hsa-mir-92a,68614
hsa-mir-92a,68617
hsa-mir-92a,68712
hsa-mir-92a,68723
hsa-mir-92a,68740
hsa-mir-92a,68844
hsa-mir-92a,68911
hsa-mir-92a,68942
hsa-mir-92a,69286
hsa-mir-92a,71158
hsa-mir-92a,71183
hsa-mir-92a,71329
hsa-mir-92a,71349
hsa-mir-92a,71360
hsa-mir-92a,71371
hsa-mir-92a,71384
hsa-mir-92a,71387
hsa-mir-92a,71415
hsa-mir-92a,71771
hsa-mir-92a,71815
hsa-mir-92a,72048
hsa-mir-92a,72081
hsa-mir-92a,72128
hsa-mir-92a,72287
hsa-mir-92a,72304
hsa-mir-92a,72385
hsa-mir-92a,73342
hsa-mir-92a,74483
hsa-mir-92a,74989
hsa-mir-92a,77991
hsa-mir-92a,77992
hsa-mir-92a,77993
hsa-mir-92a,77999
hsa-mir-92a,82146
hsa-mir-92a,82148
hsa-mir-92a,84029
hsa-mir-92a,84098
hsa-mir-92a,84645
hsa-mir-92a,84815
hsa-mir-92a,91610
hsa-mir-92a,91694
hsa-mir-92a,92253
hsa-mir-92a,92400
hsa-mir-92a,92727
hsa-mir-92a,92786
hsa-mir-92a,92974
hsa-mir-92a,93004
hsa-mir-92a,104747
hsa-mir-92a,104838
hsa-mir-92a,104865
hsa-mir-92a,105024
hsa-mir-92a,107526
hsa-mir-92a,107807
hsa-mir-92a,107970
hsa-mir-92a,115163
hsa-mir-92a,115355
hsa-mir-92a,119570
hsa-mir-92a,119607
hsa-mir-92a,119828
hsa-mir-92a,121396
hsa-mir-92a,121892
hsa-mir-92a,123600
hsa-mir-92a,123606
hsa-mir-92a,123619
hsa-mir-92a,123801
hsa-mir-92a,124087
hsa-mir-92a,124886
hsa-mir-92a,125017
hsa-mir-92a,126941
hsa-mir-92a,127151
hsa-mir-92a,129211
hsa-mir-92a,129228
hsa-mir-92a,130313
hsa-mir-92a,131204
hsa-mir-92a,131536
hsa-mir-92a,131682
hsa-mir-92a,132862
hsa-mir-92a,132971
hsa-mir-92a,132999
hsa-mir-92a,133017
hsa-mir-92a,134018
hsa-mir-92a,134019
hsa-mir-92a,134664
hsa-mir-92a,134717
hsa-mir-92a,134780
hsa-mir-92a,142775
hsa-mir-92a,145858
hsa-mir-92a,146570
